Date,Time (hh:mm:ss),Latitude,Longitude,Heading (degrees),Flight Speed (Km/h),Altitude (meters),Temperature (celsius),Pressure (pascals)
22/06/2015,11:01:00,53.54528,-1.61681,98,14,17614,-38.6,8538
22/06/2015,11:01:06,53.54509,-1.61641,100,16,17633,-38.6,8555
22/06/2015,11:01:12,53.5449,-1.61595,100,12,17651,-38.5,8494
22/06/2015,11:01:18,53.54468,-1.61567,172,9,17671,-38.4,8507
22/06/2015,11:01:24,53.54447,-1.61544,175,14,17691,-38.4,8468
22/06/2015,11:01:30,53.5442,-1.61522,182,14,17711,-38.1,8435
22/06/2015,11:01:36,53.54404,-1.61502,187,16,17729,-38.3,8433
22/06/2015,11:01:42,53.54381,-1.61492,186,20,17748,-38,8352
22/06/2015,11:01:48,53.54365,-1.61482,187,18,17768,-38.2,8372
22/06/2015,11:01:54,53.54348,-1.61473,171,20,17787,-38.2,8300
22/06/2015,11:02:00,53.54336,-1.61474,174,14,17805,-38.3,8321
22/06/2015,11:02:06,53.54331,-1.61471,145,7,17825,-38.4,8281
22/06/2015,11:02:12,53.54322,-1.61472,146,14,17845,-38.3,8248
22/06/2015,11:02:18,53.54315,-1.61466,127,14,17864,-38.4,8244
22/06/2015,11:02:24,53.54305,-1.61468,138,16,17881,-38.3,8165
22/06/2015,11:02:30,53.54279,-1.61459,126,18,17905,-38.1,8202
22/06/2015,11:02:36,53.5426,-1.61443,124,14,17926,-38.1,8137
22/06/2015,11:02:42,53.5424,-1.61445,112,3,17946,-38,8150
22/06/2015,11:02:48,53.54223,-1.61445,60,1,17965,-38,8114
22/06/2015,11:02:54,53.54203,-1.61455,242,11,17985,-37.8,8100
22/06/2015,11:03:00,53.54185,-1.61462,242,16,18004,-38,8075
22/06/2015,11:03:06,53.54166,-1.61464,224,16,18023,-37.6,8039
22/06/2015,11:03:12,53.54148,-1.61469,213,18,18041,-37.8,8032
22/06/2015,11:03:18,53.5413,-1.61471,220,16,18060,-37.5,7977
22/06/2015,11:03:24,53.54114,-1.61468,196,18,18077,-37.6,7988
22/06/2015,11:03:30,53.54095,-1.61467,189,22,18096,-37.4,7911
22/06/2015,11:03:36,53.5408,-1.6146,152,18,18114,-37.5,7944
22/06/2015,11:03:42,53.54073,-1.61453,126,11,18129,-37.4,7857
22/06/2015,11:03:48,53.54064,-1.6144,110,12,18151,-37.4,7893
22/06/2015,11:03:54,53.54048,-1.61441,120,12,18169,-37.4,7820
22/06/2015,11:04:00,53.5404,-1.61432,99,12,18188,-37.3,7856
22/06/2015,11:04:06,53.54033,-1.61428,95,12,18208,-37.3,7782
22/06/2015,11:04:12,53.54026,-1.6142,55,11,18227,-37.3,7807
22/06/2015,11:04:18,53.54026,-1.61411,50,9,18244,-37.1,7752
22/06/2015,11:04:24,53.54026,-1.61407,4,9,18264,-37.4,7764
22/06/2015,11:04:30,53.54023,-1.61389,13,7,18283,-37.3,7741
22/06/2015,11:04:36,53.54021,-1.61373,351,5,18301,-37.4,7727
22/06/2015,11:04:42,53.54014,-1.61362,246,3,18319,-37.3,7667
22/06/2015,11:04:48,53.54002,-1.61352,226,9,18336,-37.1,7638
22/06/2015,11:04:54,53.53995,-1.61345,234,12,18354,-37.3,7656
22/06/2015,11:05:00,53.53982,-1.61337,206,11,18373,-37.2,7635
22/06/2015,11:05:06,53.5397,-1.6133,204,16,18391,-37.2,7604
22/06/2015,11:05:12,53.53958,-1.61323,180,14,18409,-37.1,7579
22/06/2015,11:05:18,53.5395,-1.61322,177,20,18427,-37.3,7571
22/06/2015,11:05:24,53.53936,-1.61317,159,16,18445,-37.3,7525
22/06/2015,11:05:30,53.53917,-1.61317,167,20,18462,-37.3,7523
22/06/2015,11:05:36,53.53903,-1.61315,151,16,18479,-37.3,7509
22/06/2015,11:05:42,53.53883,-1.61314,152,20,18497,-37.3,7460
22/06/2015,11:05:48,53.53867,-1.61309,142,18,18515,-37.4,7460
22/06/2015,11:05:54,53.53849,-1.61315,117,9,18534,-37.5,7439
22/06/2015,11:06:00,53.53832,-1.61319,115,7,18551,-37.5,7383
22/06/2015,11:06:06,53.53821,-1.61325,55,3,18569,-37.6,7375
22/06/2015,11:06:12,53.53808,-1.61335,291,3,18586,-37.6,7373
22/06/2015,11:06:18,53.538,-1.61341,314,7,18604,-37.8,7330
22/06/2015,11:06:24,53.53795,-1.61347,336,7,18622,-37.8,7313
22/06/2015,11:06:30,53.53798,-1.61353,306,14,18640,-37.8,7294
22/06/2015,11:06:36,53.53797,-1.61354,312,11,18658,-38,7301
22/06/2015,11:06:42,53.53803,-1.61356,295,11,18675,-38,7284
22/06/2015,11:06:48,53.538,-1.61356,236,11,18693,-38.1,7267
22/06/2015,11:06:54,53.53794,-1.61345,215,11,18710,-38.2,7254
22/06/2015,11:07:00,53.53784,-1.61332,171,14,18727,-38.1,7232
22/06/2015,11:07:06,53.5378,-1.61317,174,12,18744,-38.1,7219
22/06/2015,11:07:12,53.53772,-1.61306,163,14,18760,-38.1,7199
22/06/2015,11:07:18,53.53769,-1.6129,156,12,18776,-38.1,7173
22/06/2015,11:07:24,53.53765,-1.61278,130,16,18793,-38.1,7159
22/06/2015,11:07:30,53.53762,-1.61279,109,11,18810,-38,7116
22/06/2015,11:07:36,53.53758,-1.61285,112,11,18826,-38,7118
22/06/2015,11:07:42,53.53749,-1.61285,76,9,18843,-37.9,7110
22/06/2015,11:07:48,53.53744,-1.61299,321,7,18862,-37.9,7041
22/06/2015,11:07:54,53.53735,-1.61313,325,3,18879,-37.9,7028
22/06/2015,11:08:00,53.53723,-1.61331,283,9,18897,-37.8,7013
22/06/2015,11:08:06,53.53719,-1.61343,285,16,18916,-37.7,7007
22/06/2015,11:08:12,53.53716,-1.6136,285,14,18935,-37.8,7002
22/06/2015,11:08:18,53.53714,-1.6138,280,16,18954,-37.7,6971
22/06/2015,11:08:24,53.53711,-1.61395,263,16,18974,-37.8,6964
22/06/2015,11:08:30,53.53709,-1.61405,239,16,18993,-37.9,6950
22/06/2015,11:08:36,53.53708,-1.61417,231,14,19013,-37.8,6922
22/06/2015,11:08:42,53.5371,-1.61439,225,14,19033,-37.9,6903
22/06/2015,11:08:48,53.53708,-1.61463,217,14,19054,-38,6882
22/06/2015,11:08:54,53.53707,-1.61481,192,9,19074,-37.9,6858
22/06/2015,11:09:00,53.53709,-1.61501,181,5,19095,-38,6833
22/06/2015,11:09:06,53.5371,-1.61515,130,5,19115,-38,6810
22/06/2015,11:09:12,53.53707,-1.6153,117,5,19135,-38,6787
22/06/2015,11:09:18,53.53704,-1.61551,111,3,19155,-38,6763
22/06/2015,11:09:24,53.537,-1.61568,20,1,19175,-38,6742
22/06/2015,11:09:30,53.53697,-1.61588,20,3,19195,-38,6725
22/06/2015,11:09:36,53.53693,-1.61598,20,9,19216,-38,6671
22/06/2015,11:09:42,53.53694,-1.61604,358,12,19236,-38,6647
22/06/2015,11:09:48,53.53695,-1.61611,321,12,19257,-38,6643
22/06/2015,11:09:54,53.53696,-1.61615,314,12,19278,-38.2,6630
22/06/2015,11:10:00,53.53696,-1.61618,289,14,19298,-38.1,6615
22/06/2015,11:10:06,53.53699,-1.6162,276,14,19318,-38.2,6603
22/06/2015,11:10:12,53.53696,-1.61629,259,12,19337,-38.2,6592
22/06/2015,11:10:18,53.53692,-1.61638,249,12,19355,-38.1,6564
22/06/2015,11:10:24,53.53686,-1.61646,234,14,19373,-38.1,6548
22/06/2015,11:10:30,53.53683,-1.61645,222,14,19392,-38.1,6533
22/06/2015,11:10:36,53.53675,-1.61658,200,18,19411,-38.1,6514
22/06/2015,11:10:42,53.5366,-1.61661,179,18,19429,-38.1,6492
22/06/2015,11:10:48,53.53649,-1.61675,192,18,19447,-38.1,6479
22/06/2015,11:10:54,53.53634,-1.61688,176,16,19465,-38,6456
22/06/2015,11:11:00,53.53621,-1.61708,162,11,19483,-38,6440
22/06/2015,11:11:06,53.53609,-1.61732,153,1,19501,-37.9,6406
22/06/2015,11:11:12,53.53599,-1.61765,257,1,19520,-37.9,6397
22/06/2015,11:11:18,53.53593,-1.618,292,12,19538,-37.9,6380
22/06/2015,11:11:24,53.53588,-1.61828,305,18,19557,-38,6339
22/06/2015,11:11:30,53.53582,-1.61856,278,22,19573,-37.8,6329
22/06/2015,11:11:36,53.53574,-1.61898,272,22,19590,-37.9,6322
22/06/2015,11:11:42,53.53567,-1.61924,268,20,19607,-37.9,6319
22/06/2015,11:11:48,53.5356,-1.61948,238,24,19625,-37.9,6302
22/06/2015,11:11:54,53.53554,-1.61958,227,14,19643,-37.9,6290
22/06/2015,11:12:00,53.53548,-1.61973,212,18,19660,-37.8,6269
22/06/2015,11:12:06,53.53544,-1.61977,178,9,19677,-37.8,6248
22/06/2015,11:12:12,53.53539,-1.61984,161,12,19694,-37.8,6236
22/06/2015,11:12:18,53.53536,-1.61985,139,9,19711,-37.7,6218
22/06/2015,11:12:24,53.53532,-1.61984,122,12,19729,-37.7,6193
22/06/2015,11:12:30,53.53532,-1.61988,103,7,19746,-37.6,6172
22/06/2015,11:12:36,53.53532,-1.61992,75,9,19764,-37.6,6162
22/06/2015,11:12:42,53.53533,-1.61998,27,12,19783,-37.6,6147
22/06/2015,11:12:48,53.53526,-1.62005,22,5,19801,-37.6,6084
22/06/2015,11:12:54,53.5352,-1.62016,301,5,19819,-37.6,6075
22/06/2015,11:13:00,53.53511,-1.62027,286,7,19838,-37.5,6072
22/06/2015,11:13:06,53.535,-1.62033,280,9,19854,-37.5,6064
22/06/2015,11:13:12,53.53488,-1.62042,266,11,19876,-37.5,6044
22/06/2015,11:13:18,53.53472,-1.62045,234,14,19896,-37.5,6025
22/06/2015,11:13:24,53.53457,-1.62047,227,16,19915,-37.5,6033
22/06/2015,11:13:30,53.53442,-1.62048,225,16,19934,-37.4,6006
22/06/2015,11:13:36,53.53427,-1.62055,215,22,19954,-37.3,5980
22/06/2015,11:13:42,53.53416,-1.62063,217,16,19975,-37.3,5973
22/06/2015,11:13:48,53.53408,-1.62074,196,14,19997,-37.3,5953
22/06/2015,11:13:54,53.534,-1.62107,201,14,20018,-37.3,5929
22/06/2015,11:14:00,53.53391,-1.62137,197,12,20038,-37.3,5921
22/06/2015,11:14:06,53.53379,-1.62164,179,11,20059,-37.3,5887
22/06/2015,11:14:12,53.53364,-1.62193,180,7,20079,-37.2,5869
22/06/2015,11:14:18,53.53351,-1.62225,203,5,20096,-37.1,5856
22/06/2015,11:14:24,53.53334,-1.62273,260,12,20120,-37.1,5834
22/06/2015,11:14:30,53.53313,-1.62325,254,16,20141,-37.1,5791
22/06/2015,11:14:36,53.53298,-1.62384,274,20,20163,-37,5778
22/06/2015,11:14:42,53.53287,-1.6245,278,25,20185,-37,5754
22/06/2015,11:14:48,53.5328,-1.62512,284,25,20207,-37.1,5723
22/06/2015,11:14:54,53.53279,-1.62576,280,31,20229,-37,5710
22/06/2015,11:15:00,53.53277,-1.6264,281,31,20250,-37,5694
22/06/2015,11:15:06,53.53282,-1.62708,285,37,20271,-37.1,5690
22/06/2015,11:15:12,53.53286,-1.62775,279,37,20293,-37,5680
22/06/2015,11:15:18,53.53292,-1.62832,274,33,20315,-37,5670
22/06/2015,11:15:24,53.53294,-1.62881,257,31,20336,-37,5647
22/06/2015,11:15:30,53.53295,-1.62944,246,31,20358,-37,5627
22/06/2015,11:15:36,53.53289,-1.63015,247,24,20379,-37,5612
22/06/2015,11:15:42,53.53282,-1.63074,232,24,20399,-37,5594
22/06/2015,11:15:48,53.53279,-1.63139,241,18,20419,-37,5582
22/06/2015,11:15:54,53.53278,-1.63204,252,14,20439,-37,5564
22/06/2015,11:16:00,53.53283,-1.63262,299,12,20459,-37,5543
22/06/2015,11:16:06,53.53293,-1.63327,303,18,20479,-36.9,5521
22/06/2015,11:16:12,53.53305,-1.63392,315,22,20499,-37,5492
22/06/2015,11:16:18,53.53316,-1.63456,311,29,20518,-37,5470
22/06/2015,11:16:24,53.53331,-1.63512,313,31,20537,-37,5449
22/06/2015,11:16:30,53.53343,-1.63563,299,29,20556,-37.1,5447
22/06/2015,11:16:36,53.53356,-1.63611,283,31,20576,-37.1,5440
22/06/2015,11:16:42,53.53365,-1.63649,284,27,20594,-37,5427
22/06/2015,11:16:48,53.53371,-1.6369,270,27,20612,-37,5421
22/06/2015,11:16:54,53.53374,-1.63733,259,29,20630,-37,5403
22/06/2015,11:17:00,53.53373,-1.63777,243,25,20648,-36.9,5391
22/06/2015,11:17:06,53.53367,-1.63822,234,27,20666,-36.9,5369
22/06/2015,11:17:12,53.53354,-1.63866,224,22,20684,-36.8,5355
22/06/2015,11:17:18,53.53344,-1.63916,218,20,20703,-36.7,5338
22/06/2015,11:17:24,53.53332,-1.63976,222,20,20722,-36.6,5330
22/06/2015,11:17:30,53.53316,-1.64035,223,16,20739,-36.6,5316
22/06/2015,11:17:36,53.53299,-1.64097,228,16,20758,-36.6,5296
22/06/2015,11:17:42,53.53282,-1.64163,256,18,20776,-36.5,5260
22/06/2015,11:17:48,53.53266,-1.64228,279,22,20795,-36.5,5243
22/06/2015,11:17:54,53.53248,-1.64298,265,27,20814,-36.5,5233
22/06/2015,11:18:00,53.53235,-1.64368,273,29,20833,-36.5,5202
22/06/2015,11:18:06,53.53226,-1.64445,276,35,20853,-36.4,5190
22/06/2015,11:18:12,53.53216,-1.64521,270,38,20873,-36.5,5180
22/06/2015,11:18:18,53.53214,-1.64598,269,46,20894,-36.5,5185
22/06/2015,11:18:24,53.53209,-1.64659,260,42,20914,-36.4,5175
22/06/2015,11:18:30,53.53209,-1.6475,258,40,20935,-36.5,5156
22/06/2015,11:18:36,53.53214,-1.64822,259,33,20957,-36.5,5140
22/06/2015,11:18:42,53.53221,-1.64896,255,27,20978,-36.5,5124
22/06/2015,11:18:48,53.53227,-1.64967,259,24,20998,-36.5,5103
22/06/2015,11:18:54,53.53238,-1.65031,266,18,21018,-36.5,5094
22/06/2015,11:19:00,53.53253,-1.65094,288,12,21040,-36.6,5077
22/06/2015,11:19:06,53.53274,-1.65159,312,18,21060,-36.6,5058
22/06/2015,11:19:12,53.53294,-1.65221,325,20,21082,-36.6,5039
22/06/2015,11:19:18,53.53315,-1.65281,333,24,21104,-36.6,5019
22/06/2015,11:19:24,53.53339,-1.65337,330,27,21125,-36.7,5002
22/06/2015,11:19:30,53.53359,-1.65392,327,35,21146,-36.8,4958
22/06/2015,11:19:36,53.53392,-1.65442,327,35,21167,-36.8,4951
22/06/2015,11:19:42,53.53421,-1.65486,323,37,21188,-36.9,4935
22/06/2015,11:19:48,53.53455,-1.65524,323,38,21208,-37,4931
22/06/2015,11:19:54,53.53491,-1.65554,326,37,21229,-37,4912
22/06/2015,11:20:00,53.53529,-1.65579,327,35,21249,-37,4908
22/06/2015,11:20:06,53.53569,-1.65596,324,33,21269,-37,4902
22/06/2015,11:20:12,53.53607,-1.65612,325,27,21289,-36.9,4890
22/06/2015,11:20:18,53.53644,-1.65621,321,22,21309,-36.9,4873
22/06/2015,11:20:24,53.53677,-1.65629,320,14,21330,-36.8,4852
22/06/2015,11:20:30,53.53707,-1.65631,343,12,21350,-36.8,4842
22/06/2015,11:20:36,53.53732,-1.65631,18,5,21368,-36.8,4823
22/06/2015,11:20:42,53.53751,-1.6563,80,11,21393,-36.8,4803
22/06/2015,11:20:48,53.53766,-1.65623,69,11,21412,-36.8,4791
22/06/2015,11:20:54,53.5378,-1.6562,55,12,21434,-36.7,4786
22/06/2015,11:21:00,53.53784,-1.65617,58,12,21454,-36.6,4742
22/06/2015,11:21:06,53.53786,-1.65615,47,11,21474,-36.6,4739
22/06/2015,11:21:12,53.53784,-1.6561,48,11,21494,-36.5,4720
22/06/2015,11:21:18,53.53776,-1.65613,317,5,21513,-36.6,4688
22/06/2015,11:21:24,53.53763,-1.65625,267,12,21534,-36.6,4679
22/06/2015,11:21:30,53.5375,-1.65637,265,16,21554,-36.5,4678
22/06/2015,11:21:36,53.53735,-1.65656,248,18,21573,-36.5,4674
22/06/2015,11:21:42,53.5372,-1.6568,244,22,21592,-36.4,4660
22/06/2015,11:21:48,53.53703,-1.65705,238,25,21612,-36.3,4656
22/06/2015,11:21:54,53.53691,-1.65728,231,27,21628,-36.3,4638
22/06/2015,11:22:00,53.53678,-1.65765,229,29,21650,-36.3,4626
22/06/2015,11:22:06,53.53663,-1.65812,220,27,21670,-36.2,4606
22/06/2015,11:22:12,53.53647,-1.65849,216,24,21690,-36.2,4596
22/06/2015,11:22:18,53.53636,-1.65883,201,16,21710,-36.1,4577
22/06/2015,11:22:24,53.53627,-1.65919,194,14,21729,-36.1,4567
22/06/2015,11:22:30,53.5362,-1.65955,189,7,21749,-36.1,4557
22/06/2015,11:22:36,53.53614,-1.65985,142,3,21769,-36.1,4539
22/06/2015,11:22:42,53.53603,-1.66017,198,3,21789,-36.1,4522
22/06/2015,11:22:48,53.53589,-1.66045,234,1,21809,-36.1,4500
22/06/2015,11:22:54,53.5357,-1.66076,237,7,21828,-36.1,4491
22/06/2015,11:23:00,53.53549,-1.66105,256,9,21849,-36,4454
22/06/2015,11:23:06,53.53531,-1.6614,263,18,21870,-36,4442
22/06/2015,11:23:12,53.53514,-1.66173,268,22,21890,-36,4436
22/06/2015,11:23:18,53.53496,-1.66209,254,24,21911,-36,4431
22/06/2015,11:23:24,53.53482,-1.66234,254,25,21932,-36,4428
22/06/2015,11:23:30,53.5347,-1.6628,249,29,21952,-36,4414
22/06/2015,11:23:36,53.53457,-1.66318,238,29,21973,-36,4400
22/06/2015,11:23:42,53.53442,-1.66352,229,27,21993,-36,4386
22/06/2015,11:23:48,53.53425,-1.66385,213,29,22014,-36,4368
22/06/2015,11:23:54,53.5341,-1.66417,211,25,22034,-36.1,4360
22/06/2015,11:24:00,53.53393,-1.66444,196,22,22055,-36,4344
22/06/2015,11:24:06,53.53374,-1.6647,185,22,22076,-36.1,4336
22/06/2015,11:24:12,53.53356,-1.66495,180,14,22096,-36,4318
22/06/2015,11:24:18,53.53332,-1.6652,166,14,22118,-36,4296
22/06/2015,11:24:24,53.53305,-1.66546,166,12,22140,-36,4289
